Date,VT(e),Ti,Te,RR,I:E,PEEP,PIP,O2,RSD_VT,RSD_RR,RSD_IE,RSD_PEEP,RSD_PIP,RSD_O2
2024-11-24 22:46:11,603.0,1.04,4.04,11.8,1:3.88,5.41,13.84,20.6,7.6,0.54,0.94,2.6,5.56,0.6
2024-11-24 22:46:22,574.0,1.03,4.04,11.8,1:3.90,5.46,13.33,20.6,7.6,0.54,0.94,2.6,5.56,0.6
2024-11-24 22:46:33,673.0,1.02,4.04,11.9,1:3.97,5.49,15.15,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:46:44,612.0,1.02,4.04,11.9,1:3.96,5.43,13.96,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:46:56,541.0,1.02,4.04,11.8,1:3.94,5.47,12.91,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:47:08,593.0,1.02,4.04,11.9,1:3.96,5.49,13.72,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:47:20,543.0,1.01,4.04,11.9,1:3.99,5.46,12.9,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:47:33,659.0,1.02,4.04,11.9,1:3.95,5.52,14.74,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:47:45,553.0,1.03,4.05,11.8,1:3.94,5.46,12.84,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:47:58,663.0,1.01,4.04,11.9,1:3.98,5.47,14.88,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:48:11,679.0,1.02,4.04,11.9,1:3.97,5.51,15.21,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:48:24,705.0,1.03,4.05,11.8,1:3.92,5.53,15.68,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:48:37,523.0,1.02,4.04,11.9,1:3.96,5.43,12.68,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:48:49,591.0,1.03,4.04,11.8,1:3.92,5.41,13.76,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:49:02,645.0,1.02,4.04,11.9,1:3.97,5.41,14.57,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:49:14,625.0,1.03,4.04,11.9,1:3.93,5.42,14.22,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:49:26,589.0,1.02,4.04,11.9,1:3.95,5.44,13.6,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:49:37,654.0,1.02,4.04,11.9,1:3.97,5.51,14.76,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:49:50,523.0,1.03,4.04,11.8,1:3.93,5.45,12.57,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:50:02,566.0,1.02,4.04,11.9,1:3.96,5.48,13.34,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:50:15,640.0,1.02,4.09,11.8,1:4.00,5.44,14.5,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:50:27,607.0,1.01,4.04,11.9,1:3.99,5.49,13.93,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:50:38,623.0,1.03,4.04,11.8,1:3.93,5.43,14.21,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:50:50,593.0,1.02,4.04,11.9,1:3.97,5.51,13.69,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:51:02,586.0,1.02,4.04,11.9,1:3.96,5.49,13.68,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:51:13,587.0,1.02,4.04,11.9,1:3.94,5.44,13.67,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:51:25,592.0,1.02,4.04,11.9,1:3.95,5.44,13.6,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:51:37,441.0,1.03,4.04,11.8,1:3.93,5.24,11.38,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:51:49,545.0,1.02,4.04,11.9,1:3.96,5.58,13.02,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:52:02,596.0,1.02,4.04,11.8,1:3.94,5.48,13.83,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:52:14,560.0,1.03,4.04,11.8,1:3.91,5.43,13.15,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:52:27,500.0,1.03,4.04,11.9,1:3.93,5.53,12.23,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:52:40,642.0,1.03,4.04,11.8,1:3.93,5.47,14.58,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:52:52,589.0,1.02,4.04,11.9,1:3.97,5.43,13.65,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:53:05,518.0,1.02,4.04,11.9,1:3.96,5.39,12.53,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:53:18,489.0,1.04,4.04,11.8,1:3.89,5.34,11.98,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:53:31,646.0,1.02,4.04,11.9,1:3.97,5.39,14.71,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:53:44,588.0,1.02,4.04,11.9,1:3.97,5.44,13.57,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:53:56,553.0,1.01,4.04,11.9,1:3.98,5.41,12.93,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:54:09,516.0,1.02,4.04,11.9,1:3.96,5.51,12.48,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:54:22,627.0,1.02,4.05,11.8,1:3.95,5.41,14.2,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:54:33,615.0,1.02,4.06,11.8,1:3.98,5.49,14.09,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:54:44,599.0,1.02,4.04,11.9,1:3.95,5.51,13.77,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:54:56,570.0,1.03,4.04,11.8,1:3.90,5.42,13.29,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:55:07,604.0,1.02,4.04,11.9,1:3.95,5.45,13.86,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:55:19,602.0,1.02,4.04,11.9,1:3.97,5.56,13.93,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:55:30,516.0,1.01,4.04,11.9,1:3.99,5.43,12.56,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:55:43,498.0,1.02,4.04,11.9,1:3.94,5.44,12.27,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:55:54,610.0,1.03,4.04,11.8,1:3.92,5.44,13.85,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:56:07,565.0,1.02,4.04,11.9,1:3.97,5.4,13.34,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:56:19,556.0,1.01,4.04,11.9,1:3.98,5.42,13.08,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:56:31,572.0,1.02,4.04,11.9,1:3.96,5.46,13.38,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:56:43,589.0,1.02,4.04,11.9,1:3.96,5.53,13.71,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:56:56,533.0,1.02,4.05,11.8,1:3.97,5.38,12.67,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:57:09,492.0,1.02,4.04,11.8,1:3.94,5.35,12.13,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:57:21,519.0,1.02,4.06,11.8,1:3.97,5.41,12.54,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:57:34,569.0,1.02,4.04,11.9,1:3.96,5.51,13.25,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:57:46,635.0,1.02,4.04,11.9,1:3.95,5.44,14.44,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:57:59,555.0,1.03,4.04,11.8,1:3.92,5.38,13.11,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:58:10,599.0,1.02,4.04,11.9,1:3.94,5.4,13.74,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:58:21,574.0,1.02,4.04,11.9,1:3.96,5.58,13.49,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:58:33,627.0,1.02,4.04,11.9,1:3.94,5.47,14.26,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:58:45,603.0,1.03,4.04,11.8,1:3.93,5.49,13.94,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:58:56,616.0,1.01,4.1,11.7,1:4.04,5.43,14.08,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:59:08,555.0,1.02,4.06,11.8,1:3.99,5.43,13.01,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:59:20,538.0,1.01,4.04,11.9,1:3.98,5.46,12.85,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:59:32,545.0,1.03,4.06,11.8,1:3.94,5.32,12.87,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:59:44,578.0,1.03,4.04,11.8,1:3.93,5.42,13.49,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 22:59:57,537.0,1.03,4.04,11.8,1:3.94,5.24,12.75,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:00:09,620.0,1.02,4.04,11.9,1:3.96,5.46,14.26,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:00:21,549.0,1.03,4.04,11.8,1:3.93,5.41,13.02,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:00:33,664.0,1.02,4.04,11.9,1:3.96,5.47,14.98,20.7,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:00:44,580.0,1.02,4.04,11.9,1:3.97,5.41,13.57,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:00:55,624.0,1.02,4.04,11.9,1:3.95,5.46,14.29,20.7,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:01:07,616.0,1.02,4.04,11.9,1:3.98,5.38,13.99,20.7,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:01:18,588.0,1.02,4.04,11.9,1:3.97,5.39,13.63,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:01:29,570.0,1.03,4.04,11.8,1:3.92,5.44,13.47,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:01:42,587.0,1.02,4.09,11.7,1:4.02,5.43,13.63,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:01:54,529.0,1.03,4.04,11.8,1:3.94,5.43,12.53,20.7,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:02:07,584.0,1.02,4.04,11.9,1:3.94,5.49,13.57,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:02:19,674.0,1.03,4.04,11.8,1:3.94,5.6,15.22,20.7,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:02:32,626.0,1.02,4.04,11.9,1:3.96,5.45,14.4,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:02:44,579.0,1.02,4.04,11.9,1:3.97,5.4,13.52,20.7,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:02:57,585.0,1.03,4.04,11.8,1:3.91,5.46,13.48,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:03:09,552.0,1.02,4.04,11.9,1:3.97,5.4,13.1,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:03:21,573.0,1.02,4.04,11.8,1:3.94,5.43,13.31,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:03:33,618.0,1.02,4.04,11.9,1:3.96,5.43,14.13,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:03:46,628.0,1.02,4.04,11.9,1:3.95,5.44,14.23,20.7,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:03:58,592.0,1.02,4.04,11.9,1:3.95,5.47,13.8,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:04:10,552.0,1.03,4.05,11.8,1:3.94,5.46,13.02,20.7,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:04:21,571.0,1.01,4.05,11.8,1:3.99,5.36,13.4,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:04:33,655.0,1.02,4.04,11.9,1:3.97,5.51,14.89,20.6,7.61,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:04:45,580.0,1.02,4.05,11.8,1:3.96,5.59,13.63,20.7,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:04:56,607.0,1.03,4.04,11.8,1:3.92,5.36,13.87,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:05:08,644.0,1.02,4.04,11.9,1:3.94,5.39,14.54,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:05:20,569.0,1.02,4.04,11.9,1:3.95,5.46,13.4,20.7,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:05:31,600.0,1.01,4.05,11.8,1:4.00,5.39,13.73,20.7,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:05:43,585.0,1.03,4.04,11.8,1:3.93,5.43,13.59,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:05:55,608.0,1.02,4.04,11.9,1:3.95,5.51,13.93,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:06:08,593.0,1.02,4.04,11.9,1:3.96,5.5,13.7,20.7,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:06:20,598.0,1.03,4.09,11.7,1:3.98,5.48,13.8,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:06:32,637.0,1.01,4.04,11.9,1:4.00,5.53,14.54,20.7,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:06:45,566.0,1.02,4.04,11.9,1:3.96,5.49,13.19,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:06:58,597.0,1.02,4.04,11.9,1:3.97,5.5,13.77,20.7,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:07:09,625.0,1.02,4.04,11.9,1:3.95,5.61,14.18,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:07:20,575.0,1.02,4.04,11.9,1:3.97,5.41,13.47,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:07:32,551.0,1.02,4.05,11.8,1:3.96,5.4,13.06,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:07:44,580.0,1.01,4.04,11.9,1:3.99,5.45,13.48,20.7,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:07:56,584.0,1.02,4.04,11.9,1:3.95,5.42,13.6,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:08:08,570.0,1.02,4.05,11.8,1:3.96,5.45,13.31,20.7,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:08:20,597.0,1.02,4.04,11.9,1:3.95,5.4,13.77,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:08:32,614.0,1.03,4.05,11.8,1:3.94,5.38,14.05,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:08:44,584.0,1.03,4.04,11.8,1:3.93,5.47,13.55,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:08:57,561.0,1.02,4.04,11.9,1:3.96,5.48,13.04,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:09:09,625.0,1.01,4.04,11.9,1:3.98,5.43,14.3,20.7,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:09:22,577.0,1.02,4.04,11.9,1:3.96,5.37,13.48,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:09:35,561.0,1.02,4.04,11.9,1:3.98,5.42,13.11,20.7,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:09:48,567.0,1.02,4.04,11.9,1:3.96,5.5,13.2,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:10:00,609.0,1.03,4.05,11.8,1:3.94,5.49,14.04,20.7,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:10:13,563.0,1.01,4.04,11.9,1:3.98,5.43,13.19,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:10:25,655.0,1.02,4.04,11.9,1:3.96,5.42,14.75,20.7,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:10:37,575.0,1.02,4.05,11.8,1:3.97,5.46,13.52,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:10:48,618.0,1.02,4.04,11.9,1:3.94,5.37,14.19,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:11:00,623.0,1.03,4.04,11.8,1:3.94,5.47,14.19,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:11:11,583.0,1.02,4.04,11.9,1:3.96,5.42,13.57,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:11:23,551.0,1.02,4.04,11.9,1:3.96,5.43,13.03,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:11:34,632.0,1.02,4.04,11.9,1:3.97,5.55,14.43,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:11:46,689.0,1.03,4.04,11.8,1:3.93,5.37,15.37,20.7,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:11:58,584.0,1.02,4.04,11.9,1:3.97,5.51,13.63,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:12:10,628.0,1.02,4.04,11.9,1:3.95,5.46,14.39,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:12:23,539.0,1.03,4.04,11.8,1:3.94,5.46,12.7,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:12:35,593.0,1.02,4.04,11.9,1:3.94,5.51,13.8,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:12:47,584.0,1.03,4.04,11.8,1:3.93,5.59,13.64,20.7,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:12:59,599.0,1.02,4.04,11.9,1:3.96,5.52,13.92,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:13:11,659.0,1.02,4.04,11.9,1:3.94,5.41,14.9,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:13:22,551.0,1.02,4.08,11.7,1:3.99,5.34,13.01,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:13:34,520.0,1.03,4.06,11.8,1:3.94,5.44,12.54,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:13:46,653.0,1.02,4.04,11.9,1:3.94,5.44,14.83,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:13:57,585.0,1.03,4.04,11.8,1:3.92,5.49,13.53,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:14:09,534.0,1.03,4.04,11.8,1:3.94,5.45,12.72,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:14:20,558.0,1.03,4.04,11.8,1:3.94,5.49,12.96,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:14:32,515.0,1.02,4.04,11.9,1:3.96,5.46,12.59,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:14:44,609.0,1.02,4.04,11.9,1:3.95,5.5,14.02,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:14:56,546.0,1.03,4.05,11.8,1:3.94,5.34,12.92,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:15:09,616.0,1.02,4.04,11.8,1:3.95,5.62,14.15,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:15:22,571.0,1.02,4.04,11.9,1:3.95,5.37,13.31,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:15:34,698.0,1.03,4.04,11.8,1:3.93,5.58,15.5,20.7,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:15:46,585.0,1.03,4.04,11.8,1:3.93,5.43,13.53,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:15:57,628.0,1.03,4.04,11.8,1:3.92,5.51,14.27,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:16:09,610.0,1.03,4.04,11.8,1:3.93,5.5,14.06,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:16:20,591.0,1.02,4.04,11.9,1:3.95,5.4,13.73,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:16:37,576.0,1.02,4.04,11.9,1:3.95,5.44,13.48,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:16:48,694.0,1.02,4.04,11.9,1:3.94,5.58,15.4,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:16:59,627.0,1.02,4.04,11.9,1:3.97,5.59,14.34,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:17:11,542.0,1.02,4.04,11.9,1:3.96,5.47,12.96,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:17:23,542.0,1.02,4.04,11.9,1:3.97,5.4,12.88,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:17:35,582.0,1.02,4.04,11.9,1:3.96,5.51,13.55,20.7,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:17:46,571.0,1.02,4.04,11.9,1:3.96,5.49,13.49,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:17:57,566.0,1.02,4.04,11.9,1:3.95,5.43,13.25,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:18:10,622.0,1.02,4.04,11.9,1:3.97,5.44,14.29,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:18:22,629.0,1.03,4.04,11.8,1:3.92,5.47,14.26,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:18:34,576.0,1.02,4.04,11.9,1:3.95,5.38,13.45,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:18:46,625.0,1.02,4.04,11.9,1:3.96,5.42,14.15,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:18:59,665.0,1.02,4.04,11.9,1:3.95,5.53,14.94,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:19:12,628.0,1.02,4.04,11.9,1:3.97,5.43,14.37,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:19:24,571.0,1.02,4.05,11.8,1:3.96,5.49,13.41,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:19:35,627.0,1.01,4.04,11.9,1:4.00,5.47,14.27,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:19:46,640.0,1.03,4.04,11.8,1:3.92,5.41,14.5,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:19:57,583.0,1.01,4.04,11.9,1:3.98,5.48,13.57,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:20:08,582.0,1.01,4.04,11.9,1:4.00,5.39,13.52,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:20:20,537.0,1.02,4.05,11.8,1:3.97,5.39,12.82,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:20:32,508.0,1.02,4.05,11.8,1:3.99,5.46,12.35,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:20:44,623.0,1.02,4.04,11.9,1:3.95,5.44,14.25,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:20:56,550.0,1.03,4.04,11.8,1:3.92,5.42,12.97,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:21:09,536.0,1.02,4.04,11.9,1:3.94,5.31,12.91,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:21:21,540.0,1.02,4.04,11.9,1:3.96,5.44,12.83,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:21:34,575.0,1.01,4.04,11.9,1:3.98,5.42,13.49,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:21:47,679.0,1.03,4.04,11.8,1:3.92,5.55,15.35,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:21:59,575.0,1.03,4.04,11.8,1:3.91,5.46,13.41,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:22:12,545.0,1.02,4.04,11.9,1:3.95,5.29,12.9,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:22:25,540.0,1.01,4.05,11.9,1:4.02,5.37,12.79,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:22:37,535.0,1.03,4.04,11.8,1:3.92,5.38,12.67,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:22:48,643.0,1.01,4.04,11.9,1:4.00,5.54,14.59,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:23:00,600.0,1.03,4.04,11.8,1:3.94,5.45,13.79,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:23:11,602.0,1.03,4.05,11.8,1:3.95,5.37,13.81,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:23:23,573.0,1.03,4.04,11.8,1:3.92,5.5,13.4,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:23:35,592.0,1.03,4.04,11.8,1:3.91,5.42,13.7,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:23:47,613.0,1.02,4.04,11.9,1:3.97,5.44,14.13,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:23:58,624.0,1.03,4.04,11.8,1:3.92,5.38,14.27,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:24:10,516.0,1.03,4.05,11.8,1:3.95,5.42,12.54,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:24:23,667.0,1.02,4.04,11.9,1:3.96,5.43,15.01,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:24:35,650.0,1.02,4.04,11.9,1:3.95,5.53,14.78,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:24:47,654.0,1.01,4.04,11.9,1:3.98,5.62,14.75,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:25:00,611.0,1.03,4.04,11.8,1:3.94,5.43,13.94,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:25:12,590.0,1.02,4.04,11.9,1:3.95,5.46,13.52,20.6,7.6,0.54,0.94,2.59,5.56,0.6
2024-11-24 23:25:25,669.0,1.02,4.04,11.9,1:3.97,5.54,14.98,20.6,7.6,0.54,0.94,2.59,5.56,0.6
